0.565177,0.508743,0.4424,64,185,212,255,CCT6A;908;chaperonin containing TCP1 subunit 6A;P40227;104.56910374930234
0.601851,0.495362,0.41232,64,185,212,255,CCT6B;10693;chaperonin containing TCP1 subunit 6B;Q92526;92.92548976996764
0.559158,0.506227,0.430359,64,185,212,255,CCT7;10574;chaperonin containing TCP1 subunit 7;Q99832;101.21540519562289
0.555833,0.515823,0.441282,64,185,212,255,CCT8;10694;chaperonin containing TCP1 subunit 8;P50990;90.92858505541169
0.619798,0.544771,0.315255,64,185,212,255,CCZ1;51622;CCZ1 homolog - vacuolar protein trafficking and biogenesis associated;P86791;95.59897419416406
0.334171,0.674009,0.31063,64,185,212,255,CCZ1B;221960;CCZ1 homolog B - vacuolar protein trafficking and biogenesis associated;P86790;94.93406069270733
0.581197,0.789924,0.543107,64,185,212,255,CD101;9398;CD101 molecule;Q93033;54.95588202322865
0.646744,0.415095,0.618574,64,185,212,255,CD109;135228;CD109 molecule;Q6YHK3;57.30340393127939
0.461946,0.405608,0.529377,64,185,212,255,CD14;929;CD14 molecule;P08571;106.68266413133581
0.598696,0.3856,0.79734,64,185,212,255,CD151;977;CD151 molecule (Raph blood group);P48509;110.8893355272819
0.293679,0.681115,0.656788,64,185,212,255,CD160;11126;CD160 molecule;O95971;109.13537349074988
0.414629,0.381581,0.720845,64,185,212,255,CD163;9332;CD163 molecule;Q86VB7;56.16783988982806
0.40951,0.570862,0.686323,64,185,212,255,CD164;8763;CD164 molecule;Q04900;97.69645786552701
0.822632,0.597187,0.72672,64,185,212,255,CD164L2;388611;CD164 molecule like 2;Q6UWJ8;110.19340598327263
0.418293,0.1796,0.498035,64,185,212,255,CD177;57126;CD177 molecule;Q8N6Q3;95.50739579175675
0.278845,0.9338,0.654775,64,185,212,255,CD180;4064;CD180 molecule;Q99467;76.0794367018835
0.501798,0.384172,0.604206,64,185,212,255,CD19;930;CD19 molecule;P15391;65.51335134482586
0.446875,0.257732,0.682057,64,185,212,255,CD1A;909;CD1a molecule;P06126;82.93258780072732
0.65937,0.446363,0.708277,64,185,212,255,CD1B;910;CD1b molecule;P29016;86.46802468300784
0.544055,0.323623,0.739169,64,185,212,255,CD1D;912;CD1d molecule;P15813;79.45707378847383
0.677458,0.429706,0.728261,64,185,212,255,CD1E;913;CD1e molecule;P15812;78.32331603492992
0.390652,0.428205,0.579177,64,185,212,255,CD2;914;CD2 molecule;P06729;61.280748670207394
0.562528,0.312039,0.882414,64,185,212,255,CD200;4345;CD200 molecule;P41217;50.04334841726432
0.563806,0.482783,0.842722,64,185,212,255,CD200R1;131450;CD200 receptor 1;Q8TD46;65.71360658554636
0.634394,0.334414,0.67377,64,185,212,255,CD207;50489;CD207 molecule;Q9UJ71;42.16177992988161
0.501763,0.415404,0.699695,64,185,212,255,CD209;30835;CD209 molecule;Q9NNX6;73.34284823531081
0.474446,0.411927,0.65657,64,185,212,255,CD22;933;CD22 molecule;P20273;37.27838319670554
0.418003,0.412534,0.828777,64,185,212,255,CD226;10666;CD226 molecule;Q15762;70.20466173513738
0.325793,0.294543,0.670268,64,185,212,255,CD24;100133941;CD24 molecule;P25063;148.5478979030254
0.536376,0.493346,0.653125,64,185,212,255,CD244;51744;CD244 molecule;Q9BZW8;59.03187010527145
0.455758,0.453884,0.541183,64,185,212,255,CD247;919;CD247 molecule;P20963;92.20219463591364
0.550697,0.179908,0.454191,64,185,212,255,CD248;57124;CD248 molecule;Q9HCU0;63.17466085166848
0.552008,0.478761,0.66311,64,185,212,255,CD27;939;CD27 molecule;P26842;53.93939139279649
0.613054,0.549818,0.597932,64,185,212,255,CD274;29126;CD274 molecule;Q9NZQ7;57.91338266080251
0.630951,0.447333,0.797415,64,185,212,255,CD276;80381;CD276 molecule;Q5ZPR3;54.43105138170182
0.393725,0.391884,0.664665,64,185,212,255,CD28;940;CD28 molecule;P10747;56.9306713406623
0.489198,0.546119,0.511502,64,185,212,255,CD2AP;23607;CD2 associated protein;Q9Y5K6;65.86683176256659
0.513229,0.553675,0.416511,64,185,212,255,CD2BP2;10421;CD2 cytoplasmic tail binding protein 2;O95400;64.60116336506658
0.223586,0.398963,0.664751,64,185,212,255,CD300A;11314;CD300a molecule;Q9UGN4;81.95834248509286
0.58664,0.675842,0.731946,64,185,212,255,CD300C;10871;CD300c molecule;Q08708;65.50028855320407
0.658616,0.335631,0.789719,64,185,212,255,CD300E;342510;CD300e molecule;Q496F6;98.60019498573715
0.474082,0.843828,0.621743,64,185,212,255,CD300LB;124599;CD300 molecule like family member b;A8K4G0;80.46376466954311
0.199979,0.470556,0.857582,64,185,212,255,CD300LD;100131439;CD300 molecule like family member d;Q6UXZ3;93.29873173684953
0.267099,0.502182,0.749019,64,185,212,255,CD300LF;146722;CD300 molecule like family member f;Q8TDQ1;68.56143950919686
0.131043,0.324995,0.556256,64,185,212,255,CD300LG;146894;CD300 molecule like family member g;Q6UXG3;60.17363884266996
0.596283,0.648711,0.7724,64,185,212,255,CD302;9936;CD302 molecule;Q8IX05;64.35644459876222
0.50992,0.48513,0.700406,64,185,212,255,CD320;51293;CD320 molecule;Q9NPF0;72.72798635976449
0.49569,0.457394,0.698292,64,185,212,255,CD33;945;CD33 molecule;P20138;92.92056976443564
0.347297,0.352627,0.73902,64,185,212,255,CD34;947;CD34 molecule;P28906;65.65782117584217
0.493196,0.428114,0.67251,64,185,212,255,CD36;948;CD36 molecule;P16671;91.60765406056953
0.30958,0.400217,0.706875,64,185,212,255,CD37;951;CD37 molecule;P11049;111.65252341352655
0.382565,0.398032,0.742881,64,185,212,255,CD38;952;CD38 molecule;P28907;82.37347137925009
0.480192,0.408282,0.689245,64,185,212,255,CD3D;915;CD3d molecule;P04234;76.00777288961648
0.455984,0.459815,0.647665,64,185,212,255,CD3E;916;CD3e molecule;P07766;66.94734967120738
0.522738,0.457395,0.336812,64,185,212,255,CD3EAP;10849;CD3e molecule associated protein;O15446;58.85640238217401
0.344069,0.308308,0.687653,64,185,212,255,CD3G;917;CD3g molecule;P09693;63.211952674899514
0.519278,0.467323,0.560518,64,185,212,255,CD4;920;CD4 molecule;P01730;48.14311044369403
0.503431,0.442251,0.534548,64,185,212,255,CD40;958;CD40 molecule;P25942;62.648857096482985
0.396573,0.288063,0.550899,64,185,212,255,CD40LG;959;CD40 ligand;P29965;81.34800445022158
0.538238,0.47546,0.547365,64,185,212,255,CD44;960;CD44 molecule (Indian blood group);P16070;53.282816990727376
0.541519,0.476475,0.722812,64,185,212,255,CD46;4179;CD46 molecule;P15529;75.62156906447774
0.536938,0.504555,0.715084,64,185,212,255,CD47;961;CD47 molecule;Q08722;63.84996439800842
0.395157,0.346085,0.620029,64,185,212,255,CD48;962;CD48 molecule;P09326;79.12594321503157
0.441928,0.479008,0.649318,64,185,212,255,CD5;921;CD5 molecule;P06127;38.984342757550905
0.206928,0.196312,0.49492,64,185,212,255,CD52;1043;CD52 molecule;P31358;178.72961114901275
0.426178,0.377237,0.709903,64,185,212,255,CD53;963;CD53 molecule;P19397;133.99227705163918
0.640652,0.433684,0.604415,64,185,212,255,CD55;1604;CD55 molecule (Cromer blood group);P08174;57.394171568188206
0.485936,0.467675,0.723253,64,185,212,255,CD58;965;CD58 molecule;P19256;70.39415040385148
0.516298,0.480635,0.661558,64,185,212,255,CD59;966;CD59 molecule;P13987;141.59065419173905
0.276066,0.092657,0.584827,64,185,212,255,CD5L;922;CD5 molecule like;O43866;84.20762192915838
0.426527,0.393207,0.663012,64,185,212,255,CD6;923;CD6 molecule;P30203;77.83434710351807
0.547959,0.425101,0.680596,64,185,212,255,CD63;967;CD63 molecule;P08962;117.77277582800943
0.614852,0.61885,0.664846,64,185,212,255,CD68;968;CD68 molecule;P34810;75.57035962777053
0.395834,0.67952,0.803742,64,185,212,255,CD69;969;CD69 molecule;Q07108;101.06405126120255
0.607861,0.358369,0.686836,64,185,212,255,CD7;924;CD7 molecule;P09564;80.02277066530098
0.638067,0.516245,0.554477,64,185,212,255,CD70;970;CD70 molecule;P32970;74.66106785406392
0.397075,0.383811,0.716237,64,185,212,255,CD72;971;CD72 molecule;P21854;49.035454660533894
0.624465,0.451291,0.659868,64,185,212,255,CD74;972;CD74 molecule;P04233;69.22901449074405
0.611607,0.437062,0.593517,64,185,212,255,CD79A;973;CD79a molecule;P11912;54.141697408374256
0.603033,0.497008,0.62369,64,185,212,255,CD79B;974;CD79b molecule;P40259;62.67710587110618
0.355723,0.403699,0.794032,64,185,212,255,CD80;941;CD80 molecule;P33681;48.698278142545895
0.557299,0.475649,0.483278,64,185,212,255,CD81;975;CD81 molecule;P60033;129.57220176457503
0.548511,0.406318,0.664345,64,185,212,255,CD82;3732;CD82 molecule;P27701;107.91252404111249
0.606884,0.512992,0.645753,64,185,212,255,CD83;9308;CD83 molecule;Q01151;63.68363739097898
0.289942,0.434616,0.710448,64,185,212,255,CD84;8832;CD84 molecule;Q9UIB8;54.264668557674334
0.29667,0.391985,0.740716,64,185,212,255,CD86;942;CD86 molecule;P42081;46.44843405925548
0.503915,0.445894,0.697974,64,185,212,255,CD8A;925;CD8a molecule;P01732;91.73945644852418
0.581428,0.409283,0.848312,64,185,212,255,CD8B;926;CD8b molecule;P10966;113.58148025242193
0.539078,0.44118,0.678593,64,185,212,255,CD9;928;CD9 molecule;P21926;139.88675790017302
0.537339,0.409289,0.622455,64,185,212,255,CD93;22918;CD93 molecule;Q9NPY3;67.62039144846293
0.703925,0.376618,0.590937,64,185,212,255,CD96;10225;CD96 molecule;P40200;67.71506361936989
0.465764,0.551046,0.662243,64,185,212,255,CD99;4267;CD99 molecule;P14209;99.96892991246584
0.660355,0.63012,0.404557,64,185,212,255,CD99L2;83692;CD99 molecule like 2;Q8TCZ2;75.24548535638594
0.50999,0.593016,0.518521,64,185,212,255,CDA;978;cytidine deaminase;P32320;173.32244834327528
0.502228,0.468539,0.267016,64,185,212,255,CDAN1;146059;codanin 1;Q8IWY9;60.601069886409974
0.514799,0.70008,0.393249,64,185,212,255,CDC123;8872;cell division cycle 123;O75794;118.56572479086715
0.466434,0.614908,0.459075,64,185,212,255,CDC14A;8556;cell division cycle 14A;Q9UNH5;70.55192233794806
0.560116,0.457481,0.37395,64,185,212,255,CDC14B;8555;cell division cycle 14B;O60729;75.61309668210787
0.528283,0.530245,0.42529,64,185,212,255,CDC16;8881;cell division cycle 16;Q13042;76.47775256193322
0.458501,0.494258,0.437367,64,185,212,255,CDC20;991;cell division cycle 20;Q12834;81.31551012718283
0.368869,0.490693,0.391376,64,185,212,255,CDC20B;166979;cell division cycle 20B;Q86Y33;69.62213793255377
0.48165,0.505442,0.442998,64,185,212,255,CDC23;8697;cell division cycle 23;Q9UJX2;101.95841775730358
0.476045,0.50575,0.515746,64,185,212,255,CDC25A;993;cell division cycle 25A;P30304;60.31272150751579
0.433865,0.485844,0.47538,64,185,212,255,CDC25B;994;cell division cycle 25B;P30305;68.22074109211239
0.462295,0.473401,0.503983,64,185,212,255,CDC25C;995;cell division cycle 25C;P30307;57.95932517572812
0.445745,0.584176,0.383736,64,185,212,255,CDC26;246184;cell division cycle 26;Q8NHZ8;104.50926511887116
0.47565,0.518689,0.422979,64,185,212,255,CDC27;996;cell division cycle 27;P30260;66.84747713563577
0.456867,0.493783,0.493407,64,185,212,255,CDC34;997;cell division cycle 34;P49427;97.84677169181556
0.480911,0.486429,0.47548,64,185,212,255,CDC37;11140;cell division cycle 37;Q16543;65.79526798494912
0.492407,0.626909,0.4506,64,185,212,255,CDC37L1;55664;cell division cycle 37 like 1;Q7L3B6;60.25070654683725
0.497442,0.511558,0.373055,64,185,212,255,CDC40;51362;cell division cycle 40;O60508;67.29721232092027
0.484417,0.564688,0.51924,64,185,212,255,CDC42;998;cell division cycle 42;P60953;148.9352998659182
0.39884,0.556998,0.469383,64,185,212,255,CDC42BPA;8476;CDC42 binding protein kinase alpha;Q5VT25;43.310095538387195
0.437263,0.585719,0.466695,64,185,212,255,CDC42BPB;9578;CDC42 binding protein kinase beta;Q9Y5S2;42.3741753783208
0.333078,0.739481,0.52391,64,185,212,255,CDC42BPG;55561;CDC42 binding protein kinase gamma;Q6DT37;60.36450019544058
0.378579,0.579124,0.509677,64,185,212,255,CDC42EP1;11135;CDC42 effector protein 1;Q00587;68.9749608590318
0.42019,0.787929,0.502033,64,185,212,255,CDC42EP2;10435;CDC42 effector protein 2;O14613;95.70182089810457
0.476715,0.740535,0.451087,64,185,212,255,CDC42EP3;10602;CDC42 effector protein 3;Q9UKI2;91.97881534904754
0.549287,0.658144,0.437771,64,185,212,255,CDC42EP4;23580;CDC42 effector protein 4;Q9H3Q1;63.035832980232954
0.483314,0.87439,0.416925,64,185,212,255,CDC42EP5;148170;CDC42 effector protein 5;Q6NZY7;87.13877872088747
0.603547,0.660358,0.377348,64,185,212,255,CDC42SE1;56882;CDC42 small effector 1;Q9NRR8;127.82569164139915
0.645358,0.575855,0.691058,64,185,212,255,CDC42SE2;56990;CDC42 small effector 2;Q9NRR3;102.5545317998494
0.575364,0.434066,0.406933,64,185,212,255,CDC45;8318;cell division cycle 45;O75419;96.55842941803722
0.526243,0.519728,0.439755,64,185,212,255,CDC5L;988;cell division cycle 5 like;Q99459;54.54458562468874
0.545914,0.457926,0.497884,64,185,212,255,CDC6;990;cell division cycle 6;Q99741;73.10589194561396
0.560928,0.554056,0.363471,64,185,212,255,CDC7;8317;cell division cycle 7;O00311;74.34659817998359
0.533503,0.513469,0.478609,64,185,212,255,CDC73;79577;cell division cycle 73;Q6P1J9;85.16764980297717
0.478714,0.549195,0.320686,64,185,212,255,CDCA2;157313;cell division cycle associated 2;Q69YH5;49.33092000138978
0.473573,0.567023,0.574808,64,185,212,255,CDCA3;83461;cell division cycle associated 3;Q99618;73.90481386365762
0.42165,0.509048,0.372517,64,185,212,255,CDCA4;55038;cell division cycle associated 4;Q9BXL8;102.27145000184595
0.583719,0.479365,0.374199,64,185,212,255,CDCA5;113130;cell division cycle associated 5;Q96FF9;91.91989593400196
0.416041,0.723954,0.400577,64,185,212,255,CDCA7;83879;cell division cycle associated 7;Q9BWT1;89.57164930234535
0.387105,0.512219,0.393909,64,185,212,255,CDCA7L;55536;cell division cycle associated 7 like;Q96GN5;76.96214661631839
0.480316,0.551675,0.507343,64,185,212,255,CDCA8;55143;cell division cycle associated 8;Q53HL2;92.17271695454231
0.49426,0.409768,0.696865,64,185,212,255,CDCP1;64866;CUB domain containing protein 1;Q9H5V8;55.03948864422454
0.500463,0.542433,0.521929,64,185,212,255,CDH1;999;cadherin 1;P12830;48.174623725703505
0.253394,0.411386,0.571483,64,185,212,255,CDH10;1008;cadherin 10;Q9Y6N8;48.43797768300033
0.320525,0.356879,0.582542,64,185,212,255,CDH11;1009;cadherin 11;P55287;50.59686950399071
0.184289,0.370993,0.647093,64,185,212,255,CDH12;1010;cadherin 12;P55289;49.8038040083938
0.599731,0.507878,0.635013,64,185,212,255,CDH13;1012;cadherin 13;P55290;57.74958406732875
0.328554,0.422072,0.693158,64,185,212,255,CDH15;1013;cadherin 15;P55291;51.07817477271007
0.199387,0.3035,0.574063,64,185,212,255,CDH16;1014;cadherin 16;O75309;38.92977265777367
0.101623,0.36254,0.492624,64,185,212,255,CDH17;1015;cadherin 17;Q12864;47.258529796028164
0.13626,0.401485,0.545512,64,185,212,255,CDH18;1016;cadherin 18;Q13634;45.799556247649896
0.419411,0.462429,0.352081,64,185,212,255,CDH19;28513;cadherin 19;Q9H159;46.674453089041734
0.520956,0.48646,0.554709,64,185,212,255,CDH2;1000;cadherin 2;P19022;51.96214710083632
0.389848,0.658587,0.628547,64,185,212,255,CDH23;64072;cadherin related 23;Q9H251;29.44920620692803
0.403808,0.744066,0.512543,64,185,212,255,CDH24;64403;cadherin 24;Q86UP0;47.6668131167801
0.333406,0.548292,0.634799,64,185,212,255,CDH3;1001;cadherin 3;P22223;52.652345230793564
0.516561,0.703387,0.642867,64,185,212,255,CDH4;1002;cadherin 4;P55283;55.09948234937618
0.565543,0.50005,0.565672,64,185,212,255,CDH5;1003;cadherin 5;P33151;46.91393198545347
0.150011,0.390312,0.49551,64,185,212,255,CDH6;1004;cadherin 6;P55285;45.05570106135183
0.149452,0.402948,0.637931,64,185,212,255,CDH7;1005;cadherin 7;Q9ULB5;56.87183357476312
0.449492,0.485137,0.682023,64,185,212,255,CDH8;1006;cadherin 8;P55286;49.04211662067432
0.206103,0.43195,0.590403,64,185,212,255,CDH9;1007;cadherin 9;Q9ULB4;39.92725143355328
0.483831,0.490112,0.911127,64,185,212,255,CDHR1;92211;cadherin related family member 1;Q96JP9;33.27560357033749
0.407424,0.540021,0.883469,64,185,212,255,CDHR2;54825;cadherin related family member 2;Q9BYE9;45.59031261509166
0.570626,0.481255,0.787358,64,185,212,255,CDHR5;53841;cadherin related family member 5;Q9HBB8;60.14112287121621
0.123956,0.537757,0.454984,64,185,212,255,CDIP1;29965;cell death inducing p53 target 1;Q9H305;93.77989263073526
0.665006,0.483756,0.528175,64,185,212,255,CDIPT;10423;CDP-diacylglycerol--inositol 3-phosphatidyltransferase;O14735;139.17885710525326
0.492131,0.497692,0.457693,64,185,212,255,CDK1;983;cyclin dependent kinase 1;P06493;143.91765012235817
0.526574,0.369404,0.515243,64,185,212,255,CDK10;8558;cyclin dependent kinase 10;Q15131;111.43281650017977
0.520668,0.415296,0.401857,64,185,212,255,CDK11A;728642;cyclin dependent kinase 11A;Q9UQ88;62.381167659006884
0.477717,0.529676,0.38108,64,185,212,255,CDK11B;984;cyclin dependent kinase 11B;P21127;58.281349293292116
0.519493,0.551236,0.360016,64,185,212,255,CDK12;51755;cyclin dependent kinase 12;Q9NYV4;51.05384995748191
0.537543,0.46497,0.473794,64,185,212,255,CDK13;8621;cyclin dependent kinase 13;Q14004;54.383778925438364
0.392982,0.453581,0.499226,64,185,212,255,CDK14;5218;cyclin dependent kinase 14;O94921;87.01014804178706
0.534878,0.373245,0.465388,64,185,212,255,CDK15;65061;cyclin dependent kinase 15;Q96Q40;94.75737183795192
0.469087,0.595519,0.434867,64,185,212,255,CDK16;5127;cyclin dependent kinase 16;Q00536;84.96329002392471
0.458961,0.612711,0.434908,64,185,212,255,CDK17;5128;cyclin dependent kinase 17;Q00537;81.62156042999881
0.500003,0.511259,0.485213,64,185,212,255,CDK18;5129;cyclin dependent kinase 18;Q07002;83.82947551440297
0.478179,0.463561,0.398444,64,185,212,255,CDK19;23097;cyclin dependent kinase 19;Q9BWU1;69.70331933576563
0.534198,0.509599,0.468511,64,185,212,255,CDK2;1017;cyclin dependent kinase 2;P24941;166.98559667022258
0.63496,0.514791,0.423573,64,185,212,255,CDK20;23552;cyclin dependent kinase 20;Q8IZL9;146.1410326031782
0.510746,0.432383,0.355074,64,185,212,255,CDK2AP1;8099;cyclin dependent kinase 2 associated protein 1;O14519;111.41589119541875
0.550098,0.382515,0.401736,64,185,212,255,CDK2AP2;10263;cyclin dependent kinase 2 associated protein 2;O75956;106.3676398009895
0.483438,0.418549,0.468105,64,185,212,255,CDK3;1018;cyclin dependent kinase 3;Q00526;144.61608824714384
0.491678,0.47298,0.458861,64,185,212,255,CDK4;1019;cyclin dependent kinase 4;P11802;136.82444534401924
0.514444,0.47354,0.486739,64,185,212,255,CDK5;1020;cyclin dependent kinase 5;Q00535;149.97588394858622
0.498423,0.552241,0.525587,64,185,212,255,CDK5R1;8851;cyclin dependent kinase 5 regulatory subunit 1;Q15078;79.06838566627702
0.300551,0.380234,0.604104,64,185,212,255,CDK5R2;8941;cyclin dependent kinase 5 regulatory subunit 2;Q13319;82.29619376865331
0.6749,0.524544,0.46083,64,185,212,255,CDK5RAP1;51654;CDK5 regulatory subunit associated protein 1;Q96SZ6;99.01521849747644
0.477025,0.602213,0.467181,64,185,212,255,CDK5RAP2;55755;CDK5 regulatory subunit associated protein 2;Q96SN8;41.938550544382984
0.612284,0.529584,0.499131,64,185,212,255,CDK5RAP3;80279;CDK5 regulatory subunit associated protein 3;Q96JB5;76.12925803833681
0.43577,0.468022,0.419544,64,185,212,255,CDK6;1021;cyclin dependent kinase 6;Q00534;141.05581155825175
0.521068,0.495995,0.405468,64,185,212,255,CDK7;1022;cyclin dependent kinase 7;P50613;121.20824524523836
0.469339,0.492798,0.412343,64,185,212,255,CDK8;1024;cyclin dependent kinase 8;P49336;75.59130681516716
0.517836,0.472747,0.438602,64,185,212,255,CDK9;1025;cyclin dependent kinase 9;P50750;111.96371796613656
0.673479,0.455843,0.561526,64,185,212,255,CDKAL1;54901;CDK5 regulatory subunit associated protein 1 like 1;Q5VV42;102.85459871777027
0.337934,0.383673,0.463985,64,185,212,255,CDKL1;8814;cyclin dependent kinase like 1;Q00532;92.6031364695649
0.217406,0.514927,0.488498,64,185,212,255,CDKL2;8999;cyclin dependent kinase like 2;Q92772;73.24435547403594
0.37739,0.608622,0.477189,64,185,212,255,CDKL3;51265;cyclin dependent kinase like 3;Q8IVW4;58.374045362072806
0.361828,0.328087,0.516063,64,185,212,255,CDKL4;344387;cyclin dependent kinase like 4;Q5MAI5;93.07052903860989
0.503582,0.370142,0.411829,64,185,212,255,CDKL5;6792;cyclin dependent kinase like 5;O76039;60.87284827335603
0.492523,0.474724,0.467859,64,185,212,255,CDKN1A;1026;cyclin dependent kinase inhibitor 1A;P38936;105.66498728007004
0.448288,0.494869,0.453415,64,185,212,255,CDKN1B;1027;cyclin dependent kinase inhibitor 1B;P46527;77.01485783642741
0.418106,0.388347,0.397972,64,185,212,255,CDKN1C;1028;cyclin dependent kinase inhibitor 1C;P49918;75.43370393574895
0.503801,0.485059,0.471903,64,185,212,255,CDKN2A;1029;cyclin dependent kinase inhibitor 2A;-1;-1
0.615665,0.485808,0.427109,64,185,212,255,CDKN2AIP;55602;CDKN2A interacting protein;Q9NXV6;67.84167797966063
0.624886,0.554733,0.24171,64,185,212,255,CDKN2AIPNL;91368;CDKN2A interacting protein N-terminal like;Q96HQ2;166.2040614203442
0.37522,0.44697,0.43625,64,185,212,255,CDKN2B;1030;cyclin dependent kinase inhibitor 2B;P42772;155.6166383843456
0.45562,0.442524,0.522137,64,185,212,255,CDKN2C;1031;cyclin dependent kinase inhibitor 2C;P42773;158.5978304348078
0.339334,0.486158,0.337335,64,185,212,255,CDKN2D;1032;cyclin dependent kinase inhibitor 2D;P55273;149.2209331665102
0.558344,0.617988,0.445398,64,185,212,255,CDKN3;1033;cyclin dependent kinase inhibitor 3;Q16667;95.23318223067628
0.954634,0.450537,0.493785,64,185,212,255,CDNF;441549;cerebral dopamine neurotrophic factor;Q49AH0;113.8548774211045
0.636468,0.379859,0.305582,64,185,212,255,CDO1;1036;cysteine dioxygenase type 1;Q16878;174.0072310631773
0.474061,0.424012,0.75079,64,185,212,255,CDON;50937;cell adhesion associated - oncogene regulated;Q4KMG0;66.75069757573168
0.187225,0.493363,0.368947,64,185,212,255,CDPF1;150383;cysteine rich DPF motif domain containing 1;Q6NVV7;170.5478196611688
0.450879,0.149377,0.32461,64,185,212,255,CDR1;1038;cerebellar degeneration related protein 1;P51861;71.42236847463789
0.438248,0.575969,0.491998,64,185,212,255,CDR2;1039;cerebellar degeneration related protein 2;Q01850;56.17266685553532
0.339994,0.698445,0.315793,64,185,212,255,CDR2L;30850;cerebellar degeneration related protein 2 like;Q86X02;54.63154864178837
0.80453,0.386279,0.554755,64,185,212,255,CDRT15;146822;CMT1A duplicated region transcript 15;Q96T59;88.90584712681625
0.987995,0.3058,0.571269,64,185,212,255,CDRT15L2;256223;CMT1A duplicated region transcript 15-like 2;A8MXV6;73.32356026615169
0.853074,0.635817,0.596928,64,185,212,255,CDRT4;284040;CMT1A duplicated region transcript 4;Q8N9R6;113.04373206348451
0.597177,0.549089,0.741466,64,185,212,255,CDS1;1040;CDP-diacylglycerol synthase 1;Q92903;82.84542977866406
0.805557,0.521179,0.627828,64,185,212,255,CDS2;8760;CDP-diacylglycerol synthase 2;O95674;78.52868698877968
0.491213,0.327237,0.49932,64,185,212,255,CDSN;1041;corneodesmosin;Q15517;72.44402591495502
0.497297,0.507679,0.379635,64,185,212,255,CDT1;81620;chromatin licensing and DNA replication factor 1;Q9H211;75.72931760877654
0.630191,0.568113,0.479897,64,185,212,255,CDV3;55573;CDV3 homolog;Q9UKY7;88.9866239279545
0.559013,0.451033,0.32432,64,185,212,255,CDX1;1044;caudal type homeobox 1;P47902;79.68319826307338
0.39129,0.421609,0.355294,64,185,212,255,CDX2;1045;caudal type homeobox 2;Q99626;71.10730202340906
0.248755,0.428163,0.355886,64,185,212,255,CDX4;1046;caudal type homeobox 4;O14627;81.38510709220321
0.446309,0.301573,0.165616,64,185,212,255,CDY1B;253175;chromodomain Y-linked 1B;Q9Y6F8;64.61170909766035
0.658562,0.232864,0.189447,64,185,212,255,CDY2B;203611;chromodomain Y-linked 2B;Q9Y6F7;61.28507978532031
0.581488,0.390775,0.467262,64,185,212,255,CDYL;9425;chromodomain Y-like;Q9Y232;65.04188705382373
0.523356,0.432277,0.233821,64,185,212,255,CDYL2;124359;chromodomain Y-like 2;Q8N8U2;65.17748950378733
0.432347,0.443236,0.711218,64,185,212,255,CEACAM1;634;carcinoembryonic antigen related cell adhesion molecule 1;P13688;60.07150250566078
0.589458,0.438204,0.688894,64,185,212,255,CEACAM21;90273;carcinoembryonic antigen related cell adhesion molecule 21;Q3KPI0;64.88841025052032
0.348406,0.267744,0.661347,64,185,212,255,CEACAM3;1084;carcinoembryonic antigen related cell adhesion molecule 3;P40198;60.370856947011575
0.464325,0.532664,0.774125,64,185,212,255,CEACAM5;1048;carcinoembryonic antigen related cell adhesion molecule 5;P06731;48.91995399139426
0.403958,0.459081,0.863261,64,185,212,255,CEACAM6;4680;carcinoembryonic antigen related cell adhesion molecule 6;P40199;56.66817349876903
0.328673,0.409489,0.931254,64,185,212,255,CEACAM7;1087;carcinoembryonic antigen related cell adhesion molecule 7;Q14002;52.168281486771555
0.462592,0.429544,0.891488,64,185,212,255,CEACAM8;1088;carcinoembryonic antigen related cell adhesion molecule 8;P31997;69.22938014334424
0.456423,0.451414,0.441976,64,185,212,255,CEBPA;1050;CCAAT/enhancer binding protein alpha;P49715;77.743411665364
0.444698,0.436397,0.455526,64,185,212,255,CEBPB;1051;CCAAT/enhancer binding protein beta;P17676;81.50149518416976
0.398522,0.419957,0.387276,64,185,212,255,CEBPD;1052;CCAAT/enhancer binding protein delta;P49716;74.90363372109636
0.387021,0.417948,0.423115,64,185,212,255,CEBPE;1053;CCAAT/enhancer binding protein epsilon;Q15744;84.64325759730922
0.409851,0.366132,0.460713,64,185,212,255,CEBPG;1054;CCAAT/enhancer binding protein gamma;P53567;78.44808639682182
0.556688,0.479928,0.364498,64,185,212,255,CEBPZ;10153;CCAAT/enhancer binding protein zeta;Q03701;63.72998611147507
0.648255,0.558851,0.083908,64,185,212,255,CECR1;51816;cat eye syndrome chromosome region - candidate 1;Q9NZK5;80.2326286427077
0.491488,0.450711,0.185037,64,185,212,255,CECR2;27443;CECR2 - histone acetyl-lysine reader;Q9BXF3;56.679987605986724
0.764962,0.512735,0.425089,64,185,212,255,CECR5;27440;cat eye syndrome chromosome region - candidate 5;Q9BXW7;95.57886055823008
0.110444,0.384449,0.293461,64,185,212,255,CECR6;27439;cat eye syndrome chromosome region - candidate 6;Q9BXQ6;63.92939705209403
0.825675,0.248209,0.436851,64,185,212,255,CEL;1056;carboxyl ester lipase;P19835;63.74319577946229
0.514081,0.345546,0.414908,64,185,212,255,CELA1;1990;chymotrypsin like elastase family member 1;Q9UNI1;113.67895789784711
0.599144,0.355294,0.471321,64,185,212,255,CELA2B;51032;chymotrypsin like elastase family member 2B;P08218;121.15256665258536
0.641684,0.325074,0.541268,64,185,212,255,CELA3A;10136;chymotrypsin like elastase family member 3A;P09093;103.8785263008258
